word	nodeType	synsetCount	unit	count
timid	ADJ	4	the-female-impersonators-transcript	1
tinct	ADJ	1	the-female-impersonators-transcript	1
tipsy	ADJ	2	the-female-impersonators-transcript	1
tired	ADJ	6	the-female-impersonators-transcript	2
tireless	ADJ	2	the-female-impersonators-transcript	1
tolerable	ADJ	2	the-female-impersonators-transcript	1
tombs	ADJ	1	the-female-impersonators-transcript	2
torious	ADJ	0	the-female-impersonators-transcript	1
total	ADJ	7	the-female-impersonators-transcript	3
traditional	ADJ	2	the-female-impersonators-transcript	1
tragic	ADJ	2	the-female-impersonators-transcript	1
trans-	ADJ	0	the-female-impersonators-transcript	1
trary	ADJ	0	the-female-impersonators-transcript	1
tre-	ADJ	0	the-female-impersonators-transcript	4
treacherous	ADJ	2	the-female-impersonators-transcript	1
treat-	ADJ	0	the-female-impersonators-transcript	1
trembling	ADJ	3	the-female-impersonators-transcript	1
tremendous	ADJ	3	the-female-impersonators-transcript	2
trifling	ADJ	5	the-female-impersonators-transcript	2
triumphant	ADJ	2	the-female-impersonators-transcript	2
true	ADJ	15	the-female-impersonators-transcript	17
trustworthy	ADJ	2	the-female-impersonators-transcript	5
tumbledown	ADJ	0	the-female-impersonators-transcript	1
turkish	ADJ	2	the-female-impersonators-transcript	1
turn-	ADJ	0	the-female-impersonators-transcript	1
turquoise	ADJ	2	the-female-impersonators-transcript	1
twentieth	ADJ	2	the-female-impersonators-transcript	12
twin	ADJ	9	the-female-impersonators-transcript	1
typical	ADJ	3	the-female-impersonators-transcript	7
ular	ADJ	0	the-female-impersonators-transcript	2
ultra	ADJ	1	the-female-impersonators-transcript	74
ultra-	ADJ	0	the-female-impersonators-transcript	7
un-	ADJ	0	the-female-impersonators-transcript	7
unable	ADJ	3	the-female-impersonators-transcript	9
unabridged	ADJ	2	the-female-impersonators-transcript	1
unacquainted	ADJ	2	the-female-impersonators-transcript	1
unaesthetic	ADJ	1	the-female-impersonators-transcript	2
unapproached	ADJ	0	the-female-impersonators-transcript	1
unattractive	ADJ	3	the-female-impersonators-transcript	1
unavoidable	ADJ	1	the-female-impersonators-transcript	1
unbeknown	ADJ	2	the-female-impersonators-transcript	1
unblameworthy	ADJ	0	the-female-impersonators-transcript	1
unchanged	ADJ	2	the-female-impersonators-transcript	1
unclaimed	ADJ	1	the-female-impersonators-transcript	1
unclean	ADJ	2	the-female-impersonators-transcript	6
unco	ADJ	1	the-female-impersonators-transcript	1
uncommissioned	ADJ	0	the-female-impersonators-transcript	1
uncommon	ADJ	2	the-female-impersonators-transcript	2
unconscious	ADJ	4	the-female-impersonators-transcript	2
unconvinced	ADJ	1	the-female-impersonators-transcript	1
uncultured	ADJ	1	the-female-impersonators-transcript	4
under-	ADJ	0	the-female-impersonators-transcript	2
underfed	ADJ	1	the-female-impersonators-transcript	1
undersized	ADJ	1	the-female-impersonators-transcript	1
undesirable	ADJ	3	the-female-impersonators-transcript	1
undetermined	ADJ	3	the-female-impersonators-transcript	1
undiminished	ADJ	1	the-female-impersonators-transcript	1
unearthly	ADJ	2	the-female-impersonators-transcript	1
uneducated	ADJ	1	the-female-impersonators-transcript	1
unenlightened	ADJ	2	the-female-impersonators-transcript	1
unequal	ADJ	2	the-female-impersonators-transcript	1
unethical	ADJ	1	the-female-impersonators-transcript	1
unexampled	ADJ	1	the-female-impersonators-transcript	2
unexpected	ADJ	1	the-female-impersonators-transcript	2
unexplained	ADJ	2	the-female-impersonators-transcript	1
unexplored	ADJ	1	the-female-impersonators-transcript	1
unexpurgated	ADJ	1	the-female-impersonators-transcript	1
unfathomable	ADJ	3	the-female-impersonators-transcript	1
unfor-	ADJ	0	the-female-impersonators-transcript	1
unfortunate	ADJ	4	the-female-impersonators-transcript	4
unfounded	ADJ	1	the-female-impersonators-transcript	1
ungrounded	ADJ	0	the-female-impersonators-transcript	1
unhappy	ADJ	4	the-female-impersonators-transcript	2
unharmed	ADJ	1	the-female-impersonators-transcript	2
unholy	ADJ	3	the-female-impersonators-transcript	2
uni-	ADJ	0	the-female-impersonators-transcript	3
uninhabited	ADJ	1	the-female-impersonators-transcript	1
unintell	ADJ	0	the-female-impersonators-transcript	1
uninterrupted	ADJ	2	the-female-impersonators-transcript	1
uninviting	ADJ	2	the-female-impersonators-transcript	1
unique	ADJ	4	the-female-impersonators-transcript	4
univer-	ADJ	0	the-female-impersonators-transcript	1
unknown	ADJ	8	the-female-impersonators-transcript	6
unlearned	ADJ	5	the-female-impersonators-transcript	1
unlighted	ADJ	2	the-female-impersonators-transcript	1
unmarried	ADJ	1	the-female-impersonators-transcript	1
unmatched	ADJ	2	the-female-impersonators-transcript	2
unmerited	ADJ	2	the-female-impersonators-transcript	1
unmistak-	ADJ	0	the-female-impersonators-transcript	1
unnatural	ADJ	3	the-female-impersonators-transcript	1
unobserved	ADJ	2	the-female-impersonators-transcript	1
unobtrusive	ADJ	1	the-female-impersonators-transcript	1
unparallel-	ADJ	0	the-female-impersonators-transcript	1
unparalleled	ADJ	1	the-female-impersonators-transcript	5
unpardonable	ADJ	1	the-female-impersonators-transcript	3
unpopular	ADJ	1	the-female-impersonators-transcript	1
unprac-	ADJ	0	the-female-impersonators-transcript	1
unprintable	ADJ	1	the-female-impersonators-transcript	1
unpublished	ADJ	1	the-female-impersonators-transcript	1
unrecognizable	ADJ	1	the-female-impersonators-transcript	1
unrivalled	ADJ	1	the-female-impersonators-transcript	3
unsatisfied	ADJ	2	the-female-impersonators-transcript	2
unsecured	ADJ	2	the-female-impersonators-transcript	1
unseen	ADJ	2	the-female-impersonators-transcript	3
unsexed	ADJ	4	the-female-impersonators-transcript	1
unsophisticated	ADJ	3	the-female-impersonators-transcript	5
unspeak-	ADJ	0	the-female-impersonators-transcript	1
unspoiled	ADJ	2	the-female-impersonators-transcript	1
unsuited	ADJ	1	the-female-impersonators-transcript	1
unsurpassed	ADJ	1	the-female-impersonators-transcript	1
unsuspected	ADJ	1	the-female-impersonators-transcript	1
untary	ADJ	0	the-female-impersonators-transcript	1
untrue	ADJ	4	the-female-impersonators-transcript	1
unusual	ADJ	3	the-female-impersonators-transcript	9
unwelcome	ADJ	2	the-female-impersonators-transcript	1
unwilling	ADJ	2	the-female-impersonators-transcript	1
uplifting	ADJ	4	the-female-impersonators-transcript	1
upper	ADJ	6	the-female-impersonators-transcript	13
upper-	ADJ	0	the-female-impersonators-transcript	1
upright	ADJ	5	the-female-impersonators-transcript	1
upward	ADJ	4	the-female-impersonators-transcript	1
urious	ADJ	0	the-female-impersonators-transcript	1
useful	ADJ	2	the-female-impersonators-transcript	3
useless	ADJ	1	the-female-impersonators-transcript	3
usual	ADJ	2	the-female-impersonators-transcript	7
utmost	ADJ	4	the-female-impersonators-transcript	1
utter	ADJ	6	the-female-impersonators-transcript	2
vacant	ADJ	2	the-female-impersonators-transcript	1
vade	ADJ	0	the-female-impersonators-transcript	1
vague	ADJ	3	the-female-impersonators-transcript	1
vain	ADJ	2	the-female-impersonators-transcript	2
valuable	ADJ	3	the-female-impersonators-transcript	4
valueless	ADJ	1	the-female-impersonators-transcript	1
variegated	ADJ	3	the-female-impersonators-transcript	1
various	ADJ	4	the-female-impersonators-transcript	3
vast	ADJ	1	the-female-impersonators-transcript	11
veloped	ADJ	0	the-female-impersonators-transcript	1
venereal	ADJ	1	the-female-impersonators-transcript	5
verbatim	ADJ	2	the-female-impersonators-transcript	1
verdant	ADJ	1	the-female-impersonators-transcript	1
verge	ADJ	5	the-female-impersonators-transcript	1
versatile	ADJ	4	the-female-impersonators-transcript	1
versity	ADJ	0	the-female-impersonators-transcript	1
very	ADJ	4	the-female-impersonators-transcript	18
vicious	ADJ	4	the-female-impersonators-transcript	1
vile	ADJ	2	the-female-impersonators-transcript	2
violent	ADJ	5	the-female-impersonators-transcript	2
virgin	ADJ	5	the-female-impersonators-transcript	2
virile	ADJ	3	the-female-impersonators-transcript	94
virtuous	ADJ	2	the-female-impersonators-transcript	1
visible	ADJ	3	the-female-impersonators-transcript	1
vocable	ADJ	1	the-female-impersonators-transcript	1
voiced	ADJ	3	the-female-impersonators-transcript	1
voluminous	ADJ	3	the-female-impersonators-transcript	1
voluntary	ADJ	4	the-female-impersonators-transcript	2
voluptuous	ADJ	3	the-female-impersonators-transcript	1
ward-	ADJ	0	the-female-impersonators-transcript	1
warm	ADJ	13	the-female-impersonators-transcript	1
wary	ADJ	2	the-female-impersonators-transcript	1
washy	ADJ	2	the-female-impersonators-transcript	2
watchful	ADJ	2	the-female-impersonators-transcript	2
wavelike	ADJ	1	the-female-impersonators-transcript	1
weak	ADJ	12	the-female-impersonators-transcript	9
wealthy	ADJ	1	the-female-impersonators-transcript	6
wedded	ADJ	3	the-female-impersonators-transcript	1
weekly	ADJ	3	the-female-impersonators-transcript	2
welcome	ADJ	6	the-female-impersonators-transcript	2
well	ADJ	22	the-female-impersonators-transcript	20
wert	ADJ	0	the-female-impersonators-transcript	1
wet	ADJ	9	the-female-impersonators-transcript	1
what-	ADJ	0	the-female-impersonators-transcript	1
whelming	ADJ	1	the-female-impersonators-transcript	1
white	ADJ	25	the-female-impersonators-transcript	6
whitehaired	ADJ	0	the-female-impersonators-transcript	1
whole	ADJ	8	the-female-impersonators-transcript	7
wide	ADJ	11	the-female-impersonators-transcript	11
widow-	ADJ	0	the-female-impersonators-transcript	1
wild	ADJ	17	the-female-impersonators-transcript	10
wilful	ADJ	2	the-female-impersonators-transcript	2
willing	ADJ	6	the-female-impersonators-transcript	4
winsome	ADJ	1	the-female-impersonators-transcript	1
wise	ADJ	7	the-female-impersonators-transcript	10
wishy	ADJ	0	the-female-impersonators-transcript	2
woman-	ADJ	0	the-female-impersonators-transcript	1
womanish	ADJ	1	the-female-impersonators-transcript	2
womanlike	ADJ	2	the-female-impersonators-transcript	1
womanly	ADJ	1	the-female-impersonators-transcript	1
womansouled	ADJ	0	the-female-impersonators-transcript	1
wonderful	ADJ	1	the-female-impersonators-transcript	11
wondrous	ADJ	2	the-female-impersonators-transcript	1
wooden	ADJ	2	the-female-impersonators-transcript	2
worldly	ADJ	2	the-female-impersonators-transcript	1
worried	ADJ	8	the-female-impersonators-transcript	2
worth	ADJ	5	the-female-impersonators-transcript	6
worthy	ADJ	4	the-female-impersonators-transcript	1
wretched	ADJ	5	the-female-impersonators-transcript	2
written	ADJ	13	the-female-impersonators-transcript	1
wrong	ADJ	13	the-female-impersonators-transcript	4
y	ADJ	2	the-female-impersonators-transcript	1
ye	ADJ	0	the-female-impersonators-transcript	1
year-	ADJ	0	the-female-impersonators-transcript	1
yellow	ADJ	8	the-female-impersonators-transcript	4
young	ADJ	14	the-female-impersonators-transcript	114
young-	ADJ	0	the-female-impersonators-transcript	1
youth-	ADJ	0	the-female-impersonators-transcript	1
youthful	ADJ	1	the-female-impersonators-transcript	30
zealous	ADJ	1	the-female-impersonators-transcript	1
-	ADJ	0	txt-ace-auto	3
able	ADJ	4	txt-ace-auto	2
abnormal	ADJ	3	txt-ace-auto	3
actual	ADJ	5	txt-ace-auto	1
acute	ADJ	7	txt-ace-auto	1
additional	ADJ	1	txt-ace-auto	1
affectionate	ADJ	1	txt-ace-auto	1
afraid	ADJ	4	txt-ace-auto	1
alive	ADJ	7	txt-ace-auto	1
alternative	ADJ	4	txt-ace-auto	1
american	ADJ	5	txt-ace-auto	1
anonymous	ADJ	2	txt-ace-auto	1
appropriate	ADJ	3	txt-ace-auto	1
ascetic	ADJ	3	txt-ace-auto	3
asexual	ADJ	1	txt-ace-auto	35
ashamed	ADJ	1	txt-ace-auto	1
authoritative	ADJ	3	txt-ace-auto	1
autoerotic	ADJ	1	txt-ace-auto	21
autosexual	ADJ	0	txt-ace-auto	1
available	ADJ	3	txt-ace-auto	3
awed	ADJ	3	txt-ace-auto	1
barren	ADJ	4	txt-ace-auto	1
beautiful	ADJ	2	txt-ace-auto	1
biological	ADJ	2	txt-ace-auto	1
bisexual	ADJ	3	txt-ace-auto	1
black	ADJ	22	txt-ace-auto	2
blooded	ADJ	2	txt-ace-auto	1
bottomless	ADJ	4	txt-ace-auto	1
broad	ADJ	9	txt-ace-auto	1
cast	ADJ	20	txt-ace-auto	1
cataclysmic	ADJ	1	txt-ace-auto	1
celibate	ADJ	2	txt-ace-auto	5
certain	ADJ	7	txt-ace-auto	3
chaste	ADJ	3	txt-ace-auto	2
christian	ADJ	3	txt-ace-auto	1
clitoral	ADJ	1	txt-ace-auto	1
complex	ADJ	5	txt-ace-auto	1
conscious	ADJ	3	txt-ace-auto	4
consensual	ADJ	1	txt-ace-auto	1
contemporary	ADJ	4	txt-ace-auto	1
conventional	ADJ	7	txt-ace-auto	1
crazy	ADJ	6	txt-ace-auto	2
current	ADJ	4	txt-ace-auto	1
d	ADJ	4	txt-ace-auto	1
debilitating	ADJ	2	txt-ace-auto	1
deep	ADJ	21	txt-ace-auto	1
detailed	ADJ	3	txt-ace-auto	1
devoted	ADJ	5	txt-ace-auto	1
different	ADJ	5	txt-ace-auto	4
discriminatory	ADJ	4	txt-ace-auto	2
disorganized	ADJ	2	txt-ace-auto	1
dissatisfied	ADJ	2	txt-ace-auto	1
dominant	ADJ	5	txt-ace-auto	2
double	ADJ	21	txt-ace-auto	1
dysfunctional	ADJ	2	txt-ace-auto	1
early	ADJ	9	txt-ace-auto	2
editorial	ADJ	3	txt-ace-auto	1
egalitarian	ADJ	2	txt-ace-auto	1
embarrassed	ADJ	4	txt-ace-auto	1
emotional	ADJ	4	txt-ace-auto	2
endless	ADJ	4	txt-ace-auto	1
english	ADJ	6	txt-ace-auto	1
entire	ADJ	5	txt-ace-auto	1
equal	ADJ	6	txt-ace-auto	2
established	ADJ	13	txt-ace-auto	2
evil	ADJ	6	txt-ace-auto	1
excess	ADJ	5	txt-ace-auto	3
exclusive	ADJ	4	txt-ace-auto	1
exotic	ADJ	2	txt-ace-auto	1
expensive	ADJ	1	txt-ace-auto	1
exploitative	ADJ	1	txt-ace-auto	1
extra	ADJ	7	txt-ace-auto	1
female	ADJ	5	txt-ace-auto	6
feminist	ADJ	2	txt-ace-auto	5
few	ADJ	2	txt-ace-auto	3
fiendish	ADJ	1	txt-ace-auto	1
fitting	ADJ	15	txt-ace-auto	1
free	ADJ	22	txt-ace-auto	7
frigid	ADJ	3	txt-ace-auto	1
full	ADJ	13	txt-ace-auto	1
general	ADJ	10	txt-ace-auto	1
good	ADJ	27	txt-ace-auto	3
gradual	ADJ	3	txt-ace-auto	1
great	ADJ	7	txt-ace-auto	1
greek	ADJ	3	txt-ace-auto	2
hazy	ADJ	2	txt-ace-auto	1
healthy	ADJ	5	txt-ace-auto	1
heterosexual	ADJ	2	txt-ace-auto	3
historical	ADJ	4	txt-ace-auto	1
homosexual	ADJ	2	txt-ace-auto	1
human	ADJ	4	txt-ace-auto	2
hypocritical	ADJ	1	txt-ace-auto	1
ideological	ADJ	2	txt-ace-auto	1
immature	ADJ	5	txt-ace-auto	1
important	ADJ	5	txt-ace-auto	3
impossible	ADJ	4	txt-ace-auto	1
indirect	ADJ	5	txt-ace-auto	1
individual	ADJ	6	txt-ace-auto	2
inegalitarian	ADJ	0	txt-ace-auto	1
inferior	ADJ	8	txt-ace-auto	2
insatiable	ADJ	1	txt-ace-auto	1
interesting	ADJ	4	txt-ace-auto	1
interpersonal	ADJ	1	txt-ace-auto	1
intimate	ADJ	9	txt-ace-auto	1
invisible	ADJ	2	txt-ace-auto	2
knowledgeable	ADJ	3	txt-ace-auto	1
last	ADJ	21	txt-ace-auto	1
latter	ADJ	2	txt-ace-auto	1
least	ADJ	3	txt-ace-auto	2
lesbian	ADJ	3	txt-ace-auto	3
liberated	ADJ	6	txt-ace-auto	1
longtime	ADJ	1	txt-ace-auto	1
loose	ADJ	18	txt-ace-auto	1
love.2	ADJ	0	txt-ace-auto	1
maladjusted	ADJ	3	txt-ace-auto	2
male	ADJ	6	txt-ace-auto	1
many	ADJ	1	txt-ace-auto	7
marital	ADJ	1	txt-ace-auto	3
marxist	ADJ	3	txt-ace-auto	1
mature	ADJ	11	txt-ace-auto	2
meaningful	ADJ	1	txt-ace-auto	1
modern	ADJ	7	txt-ace-auto	1
more	ADJ	5	txt-ace-auto	1
most	ADJ	5	txt-ace-auto	2
natural	ADJ	13	txt-ace-auto	3
negative	ADJ	12	txt-ace-auto	1
neurotic	ADJ	3	txt-ace-auto	4
new	ADJ	12	txt-ace-auto	5
non	ADJ	1	txt-ace-auto	2
nonexistent	ADJ	1	txt-ace-auto	1
normal	ADJ	5	txt-ace-auto	2
observable	ADJ	1	txt-ace-auto	1
obsessive	ADJ	2	txt-ace-auto	1
opposite	ADJ	11	txt-ace-auto	1
oppressive	ADJ	2	txt-ace-auto	2
orgasmic	ADJ	0	txt-ace-auto	1
other	ADJ	4	txt-ace-auto	9
padded	ADJ	5	txt-ace-auto	1
painful	ADJ	4	txt-ace-auto	1
partial	ADJ	5	txt-ace-auto	1
past	ADJ	6	txt-ace-auto	1
pejorative	ADJ	1	txt-ace-auto	1
personal	ADJ	6	txt-ace-auto	4
philosophical	ADJ	2	txt-ace-auto	1
physical	ADJ	7	txt-ace-auto	7
platonic	ADJ	2	txt-ace-auto	2
political	ADJ	3	txt-ace-auto	6
popular	ADJ	4	txt-ace-auto	2
possible	ADJ	4	txt-ace-auto	3
powerful	ADJ	6	txt-ace-auto	1
prejudiced	ADJ	4	txt-ace-auto	1
premarital	ADJ	1	txt-ace-auto	3
present	ADJ	18	txt-ace-auto	1
professional	ADJ	8	txt-ace-auto	3
profound	ADJ	6	txt-ace-auto	1
prospective	ADJ	1	txt-ace-auto	1
proud	ADJ	2	txt-ace-auto	3
psychiatric	ADJ	1	txt-ace-auto	4
psychic	ADJ	3	txt-ace-auto	1
psychological	ADJ	2	txt-ace-auto	2
public	ADJ	4	txt-ace-auto	1
recent	ADJ	3	txt-ace-auto	1
religious	ADJ	5	txt-ace-auto	6
repressed	ADJ	5	txt-ace-auto	3
reproductive	ADJ	1	txt-ace-auto	3
rich	ADJ	13	txt-ace-auto	1
righteous	ADJ	2	txt-ace-auto	1
rigid	ADJ	5	txt-ace-auto	1
sacred	ADJ	5	txt-ace-auto	1
same	ADJ	6	txt-ace-auto	4
satisfactory	ADJ	2	txt-ace-auto	1
scientific	ADJ	2	txt-ace-auto	2
serious	ADJ	6	txt-ace-auto	2
sexual	ADJ	3	txt-ace-auto	48
sexy	ADJ	2	txt-ace-auto	1
significant	ADJ	4	txt-ace-auto	1
similar	ADJ	5	txt-ace-auto	3
sinful	ADJ	3	txt-ace-auto	1
single	ADJ	10	txt-ace-auto	1
slight	ADJ	5	txt-ace-auto	1
social	ADJ	7	txt-ace-auto	7
societal	ADJ	1	txt-ace-auto	3
sociological	ADJ	1	txt-ace-auto	1
stylish	ADJ	2	txt-ace-auto	1
submissive	ADJ	2	txt-ace-auto	1
subtle	ADJ	3	txt-ace-auto	2
such	ADJ	2	txt-ace-auto	4
sure	ADJ	10	txt-ace-auto	1
sweeping	ADJ	12	txt-ace-auto	1
them.	ADJ	0	txt-ace-auto	1
theoretical	ADJ	2	txt-ace-auto	1
topless	ADJ	2	txt-ace-auto	1
tortured	ADJ	3	txt-ace-auto	1
total	ADJ	7	txt-ace-auto	1
traditional	ADJ	2	txt-ace-auto	2
true	ADJ	15	txt-ace-auto	1
